BSS — HyperKitchen/CakeZone SKU → ERP Item mapping,,,,,,,,,,,,
"No numeric key exists (HK Sku/Id ≠ ERP Shopify SKU) → matched by product name. REVIEW col E, then col J 'HK SKU to write' becomes the custom_hk_sku import.",,,,,,,,,,,,
,,,,,,,,,,,,
HK Id,Brand / Category,HK SKU,HK Product Name,Match quality,Score,ERP Item Code,ERP Item Name,ERP Shopify SKU,HK SKU to write,Size/qty check,Top full-catalog candidates,
10306698,Bombay Sweet Shop,10294,#_# Medium Kite Paper - BSS,NO MATCH,68,,,,,,BSS-1692=KITE PAPER - NEW MEDIUM 2023 (CUT - XL ) (68) | BSS-0320=KITE PAPER - XL (66) | BSS-1123=KITE PAPER (MODAK BOX OF 7) (61),
10306609,Bombay Sweet Shop,9700,#_# Ranibaug Gift Card - BSS,NO MATCH,66,,,,,,BSS-0311=CARD - RANI BAUG GIFT CARD (66) | BSS-3947=VANILLA CUSTARD DIP (59) | COMB-127=Mango Mania Gift Bag (57),
13044434,Bombay Sweet Shop,13549,#_# TEMP CARDS - BSS,NO MATCH,58,BSS-0321,,,,,BSS-0321=CARD - TEMPERATURE CARD (58) | BSS-2710=CREDIT NOTE (57) | BSS-0370=STAMP PAD FABER (56),
22082886,Bombay Sweet Shop,20335,#_# Tender Coconut Naga Chilli - BSS,NO MATCH,73,ICE-NAT-TCNC-BOX,,,,,BSS-4259=(NATURALS) TENDER COCONUT NAGA CHILLI- 500GM TUB (73) | BSS-4233=COCONUT CHILLI MANGO SUNDAE- DINE IN (72) | BSS-0799=TENDER COCONUT (70),
17630114,Bombay Sweet Shop,16572,#_# White Bag Large - BSS,NO MATCH,72,BSS-2328,,,,,BSS-0359=WHITE BOARD MARKER (72) | BSS-0358=TAPE ABRO WHITE (66) | BSS-0595=WHITE VINEGAR (64),
17629846,Bombay Sweet Shop,16571,#_# White Bag Small - BSS,NO MATCH,68,BSS-2329,,,,,BSS-2329=BAG - SMALL WHITE  BAG WITH LOGO (68) | BSS-0359=WHITE BOARD MARKER (66) | BSS-0603=UDAD DAL WHITE (62),
10306608,Bombay Sweet Shop,9701,#_# Yellow Gift Card - BSS,NO MATCH,64,BSS-1288,,,,,BSS-0144=YELLOW CAPSICUM (64) | PKG-BOX-020=Medium Yellow Gift Box (63) | BSS-0591=YELLOW MUSTARD SEED (62),
22493565,Getaway,20816,#_# Almond Crunch Bar - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-1609=ALMOND CREAM (62) | BSS-2529=ALMOND MATCHA LATTE (61) | BSS-1825=ALMOND BRITTLE - TIRAMISU (60),
22341720,Getaway,20597,#_# Black Forest Ice Cream Pastry - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-3631=STRAWBERRY ICE CREAM BASE (62) | BSS-1055=TRAY METAL 4 TIRE BLACK (61) | BSS-3484=CHEF MASTER BLACK (60),
22494663,Getaway,20819,#_# Blueberry Cassata - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-3566=BLUEBERRY ESSENCE (70) | BSS-2521=DRY BLUEBERRY (66) | BSS-4236=HAND BLENDER SUJATA (61),
22342454,Getaway,20599,#_# Chocolate Cassata - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-3089=CACAO CHOCOLATE TRAY (70) | CHO-O-DCAB-50GM-001=Dark Chocolate Aam Bar (66) | BSS-1630=CHOCOLATE CAKE SYRUP (64),
22342087,Getaway,20598,#_# Cone Blueberry Cheesecake  110 Ml - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-3566=BLUEBERRY ESSENCE (61) | BSS-1796=FRIED CHEESECAKE - BASE (56) | BSS-3839=BLACK FOREST KALAKAND CHEESECAKE (56),
22493931,Getaway,20817,#_# Dark Truffle Bar - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-1343=DARK CHOCOLATE TRUFFLE SHELLS (62) | BSS-2562=TRUFFLE FRIES (62) | BSS-0359=WHITE BOARD MARKER (58),
22343922,Getaway,20603,#_# Hot Chocolate Fudge Ice Cream Pastry - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-1744=CHOCOLATE FUDGE SAUCE (63) | HAMP-036=The Chocolate Lover's Hamper (59) | BSS-1282=STICKER - CHOCOLATE FUDGE CAKE ADD ME (59),
22495029,Getaway,20820,#_# Mango Cassata - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-2304=MANGO CARAMEL (69) | BSS-0822=HAPUS MANGO (66) | BSS-2490=MANGO PAPDI CHAAT (66),
22342821,Getaway,20600,#_# Mango Duet  - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-0822=HAPUS MANGO (66) | BSS-0164=MANGO GINGER (63) | BSS-3007=BADAMI MANGO (63),
22343188,Getaway,20601,#_# Mango Ice Cream - 500ml - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-2477=MANGO ICE CREAM (83) | BSS-4386=MANGO ICE CREAM - DINE IN (68) | BSS-1655=PAV ICE CREAM (64),
22341353,Getaway,20596,#_# Rose Petal Kulfi? - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-2599=SS PEDAL DUSTBIN (56) | BSS-0713=FREEZE DRIED ROSE PETAL 1 KG (54) | BSS-3040=KHAU SEV PAPDI (53),
22343555,Getaway,20602,#_# Strawberry Cheesecake Dessert Jar - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-3614=STRAWBERRY KALAKAND CHEESECAKE (73) | BSS-3648=STRAWBERRY KALAKAND CHEESECAKE (RTS) - 2025 (69) | BSS-3619=STICKER - STRAWBERRY KALAKAND CHEESECAKE (2025) (68),
22494297,Getaway,20818,#_# Vanilla Chocobar - Getaway,OUT OF SCOPE — partner brand,,,,,,,BSS-0024=VANILLA BEAN (71) | BSS-4175=VANILLA CUSTARD (70) | BSS-0597=VANILLA POWDER (66),
22434672,Icecream Works,20743,#_# Almond Brownie Fudge Sugar Free Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3960=STICKER - NATURAL'S ICE CREAM ALMOND BRITTLE (FOP)-2026 (58) | BSS-3971=ALMOND BRITTLE- DINE IN CAFE (BULK) (57) | BSS-3961=STICKER - NATURAL'S ICE CREAM ALMOND BRITTLE(BOP)-2026 (56),
22431768,Icecream Works,20735,#_# Alphonso Mango Bar - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2637=MANGO ALPHONSO SF (80) | BSS-0652=MANGO PULP ALPHONSO (75) | BSS-0809=MANGO ALPHONSO KG (12PCS) (73),
22452096,Icecream Works,20791,#_# Alphonso Mango Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-0831=FROZEN ALPHONSO MANGO PULP (62) | BSS-2477=MANGO ICE CREAM (60) | BSS-0652=MANGO PULP ALPHONSO (59),
22429953,Icecream Works,20730,#_# Alphonso Mango Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2477=MANGO ICE CREAM (76) | BSS-2637=MANGO ALPHONSO SF (68) | BSS-0831=FROZEN ALPHONSO MANGO PULP (68),
22430679,Icecream Works,20732,#_# Alphonso Mango Milk Shake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2637=MANGO ALPHONSO SF (76) | BSS-2659=MANGO MILKSHAKE (75) | BSS-0652=MANGO PULP ALPHONSO (72),
22431042,Icecream Works,20733,#_# Alphonso Mango Popsicle - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-0652=MANGO PULP ALPHONSO (80) | BSS-2637=MANGO ALPHONSO SF (80) | BSS-0831=FROZEN ALPHONSO MANGO PULP (69),
22430316,Icecream Works,20731,#_# Alphonso Mango Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2637=MANGO ALPHONSO SF (84) | BSS-0652=MANGO PULP ALPHONSO (80) | BSS-2480=MANGO CHURRO SUNDAE (75),
22435398,Icecream Works,20745,#_# Belgian Chocolate Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3643=CHOCOLATE BARKS WITH MORDE (64) | BSS-1805=CHOCOLATE CRUMBLE (63) | BSS-0047=PR - CHOCOLATE BAR GOLDEN TICKET (63),
22453548,Icecream Works,20795,#_# Belgian Chocolate Sugar Free Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-0937=DARK CHOCOLATE WITHOUT SUGAR 10 KG CB (60) | BSS-1807=SUGARFREE CHOCOLATE COFFEE GANACHE (55) | BSS-2381=STICKER - DARK CHOCOLATE TIRAMISU ADD ME-(2025) (54),
22433220,Icecream Works,20739,#_# Belgian Chocolate Sugar Free Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1807=SUGARFREE CHOCOLATE COFFEE GANACHE (63) | BSS-1806=DARK CHOCOLATE COFFEE BARFI (61) | BSS-2997=CHOCOLATE COFFEE CAKE - DINE IN (59),
22445562,Icecream Works,20773,#_# Biscoff Caramel Bar - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-4044=BANOFFEE CARAMEL (74) | BSS-3609=BURNT CARAMEL (62) | BSS-1164=BISCOFF CREME CRUNCH (61),
22449192,Icecream Works,20783,#_# Biscoff Caramel Bento Cake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2974=BISCOFF CARAMEL - CHOCOLATE CAKE (71) | BSS-4044=BANOFFEE CARAMEL (66) | BSS-4046=BISCOFF CUSTARD CREAM (59),
22437213,Icecream Works,20750,#_# Biscoff Caramel Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1164=BISCOFF CREME CRUNCH (71) | BSS-1820=SALTED CARAMEL ICE CREAM (69) | BSS-2974=BISCOFF CARAMEL - CHOCOLATE CAKE (69),
22441569,Icecream Works,20762,#_# Biscoff Caramel Milkshake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2974=BISCOFF CARAMEL - CHOCOLATE CAKE (69) | BSS-1800=CHOCOLATE MILKSHAKE (68) | BSS-4046=BISCOFF CUSTARD CREAM (65),
22443021,Icecream Works,20766,#_# Biscoff Caramel Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1164=BISCOFF CREME CRUNCH (71) | BSS-4046=BISCOFF CUSTARD CREAM (69) | BSS-2974=BISCOFF CARAMEL - CHOCOLATE CAKE (69),
22433946,Icecream Works,20741,#_# Californian Pistachio Sugar Free Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,"BSS-1721=PINA COLADA ICE CREAM (VEGAN) (57) | BSS-4229=AAMRAS ""PURI"" ICE CREAM SANDO (55) | BSS-3995=PISTACHIO PASTE  CAFE (BULK) (53)",
22446288,Icecream Works,20775,#_# Choco Chip Cookie Ice Cream Sandwich - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1735=CARROT CAKE ICE CREAM SANDWICH (69) | BSS-3146=READY - CHOCOLATE COOKIE TIN WITH STICKER (2025) (65) | BSS-3138=STICKER - CHOCOLATE COOKIE TIN STICKER (2025) (57),
22447740,Icecream Works,20779,#_# Chocobar Ice Cream Cake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1618=BSS ICE CREAM BASE (68) | BSS-1735=CARROT CAKE ICE CREAM SANDWICH (67) | BSS-1629=CHOCOLATE CAKE GANACHE (66),
22448103,Icecream Works,20780,#_# Chocolate Cassata - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3089=CACAO CHOCOLATE TRAY (70) | CHO-O-DCAB-50GM-001=Dark Chocolate Aam Bar (66) | BSS-1630=CHOCOLATE CAKE SYRUP (64),
22435761,Icecream Works,20746,#_# Chocolate To Die For Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1613=CHOCOLATE DIP FOR CHURROS (69) | HAMP-036=The Chocolate Lover's Hamper (65) | BSS-2630=FILTER COFFEE ICE CREAM (64),
22445925,Icecream Works,20774,#_# Classic Cookie Ice Cream Sandwich - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1735=CARROT CAKE ICE CREAM SANDWICH (76) | BSS-4156=ICM CLASSIC (COOLM) (60) | BSS-3146=READY - CHOCOLATE COOKIE TIN WITH STICKER (2025) (59),
22451370,Icecream Works,20789,#_# Coffee Almond Fudge Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-4260=(NATURALS) COFFE FUDGE CRUNCH- 500GM TUB (64) | BSS-2630=FILTER COFFEE ICE CREAM (60) | BSS-4385=NATURAL'S COFFEE FUDGE CRUNCH ICE CREAM - DINE IN (59),
22437576,Icecream Works,20751,#_# Coffee Almond Fudge Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2630=FILTER COFFEE ICE CREAM (73) | BSS-1079=CHOCO ALMOND DRAGEES (61) | Gymkhana Cold Coffee Ice Cream=Gymkhana Cold Coffee Ice Cream (61),
22437939,Icecream Works,20752,#_# Crunch & Nut Butterscotch Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2478=PEANUT BUTTER ICE CREAM (71) | BSS-0581=FRESHOS CREAMY PEANUT BUTTER (65) | BSS-0489=CANDLE - CHOOCOLATE BUTTERSCOTCH CANDLE (62),
22450644,Icecream Works,20787,#_# Crunch n Nut Butterscotch Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2478=PEANUT BUTTER ICE CREAM (57) | BSS-0489=CANDLE - CHOOCOLATE BUTTERSCOTCH CANDLE (55) | BSS-4260=(NATURALS) COFFE FUDGE CRUNCH- 500GM TUB (55),
22449918,Icecream Works,20785,#_# Dark Dutch Chocolate Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1238=VELICHE EMOTION DARK CHOCOLATE 58% COUVERTURE (61) | BSS-4163=DARK CHOCOLATE TIRAMISU - DINE IN (61) | BSS-2494=DARK CHOCOLATE TIRAMISU (RTS) - 2025 (60),
22436124,Icecream Works,20747,#_# Dark Dutch Chocolate Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-4024=DARK CHOCOLATE MOUSSE (66) | BSS-1238=VELICHE EMOTION DARK CHOCOLATE 58% COUVERTURE (64) | BSS-0956=MORDE DARK CHOCOLATE 55% (64),
22435035,Icecream Works,20744,#_# Ecuador Dark Chocolate Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1238=VELICHE EMOTION DARK CHOCOLATE 58% COUVERTURE (65) | BSS-0956=MORDE DARK CHOCOLATE 55% (65) | BSS-2711=DARK CHOCOLATE MANGO TOFFEE (64),
22432494,Icecream Works,20737,#_# Ferrero Rocher Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,Ferrero Rocker Besan Laddu Box=Ferrero Rocker Besan Laddu Box (62) | BSS-2580=CROCKERY - CREAMER INDUS (60) | BSS-1275=ICE CREAM PAPER CUP (60),
22015308,Icecream Works,20250,#_# Ferro Hazelnut OTT Ice Cream (100 ml Cup) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3592=EXCEL WHIPP CREAM 35 % FAT 1000 ML (53) | BSS-0037=BANDRA - ICE CREAM CUP UNPRITED 100ML (51) | BSS-2170=STICKER - ULTIMATE HOLI HAMPER (2025) (50),
22443747,Icecream Works,20768,#_# Ferro-Rocher Oreo Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2480=MANGO CHURRO SUNDAE (55) | BSS-4232=HONEY GLAZED CASHEWS - FOR SUNDAE (54) | BSS-0256=SACHET - SUGAR FREE (53),
22448466,Icecream Works,20781,#_# Fruit Cassata - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,PRODUCT171651=Cassata Ice Cream (66) | BSS-1612=MAWA CROISSANT FRUIT CUSTARD (58) | BSS-2364=RASMALAI FRUIT CUSTARD (57),
22443384,Icecream Works,20767,#_# Gooey Belgian Chocolate Crunch Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3976=CHOCOLATE FUDGE SAUCE CAFE (BULK) (61) | BSS-1806=DARK CHOCOLATE COFFEE BARFI (59) | BSS-3556=CHOCOLATE SCRAPER 8 INCH (59),
22452459,Icecream Works,20792,#_# Guava Chilli Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-4259=(NATURALS) TENDER COCONUT NAGA CHILLI- 500GM TUB (56) | BSS-0345=PICKLE CHILLY 200 GM PKT (56) | Gymkhana Cold Coffee Ice Cream=Gymkhana Cold Coffee Ice Cream (53),
22439391,Icecream Works,20756,#_# Guava Chilli Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1451=CREAM CHEESE GANACHE (66) | BSS-3567=CHILLY GUAVA (64) | BSS-3423=JAIN CHILLI CRISP (61),
22440843,Icecream Works,20760,#_# Hazelnut Choco Kitkat Ice Cream 100 ml Cup - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-4169=COOL M INSTANT ICE CREAM MIX (57) | BSS-0723=COCONUT MILK CHAOKOH 400 ML (55) | BSS-0037=BANDRA - ICE CREAM CUP UNPRITED 100ML (54),
22432131,Icecream Works,20736,#_# Hazelnut Crunch Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3162=BREAD DUTCH CRUNCH (65) | BSS-1474=HAZELNUT ALMOND PRALINE (62) | BSS-1468=HAZELNUT BESAN BARFI (57),
22429590,Icecream Works,20729,#_# King Alphonso Mango Zero Added Sugar Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-0831=FROZEN ALPHONSO MANGO PULP (55) | BSS-1721=PINA COLADA ICE CREAM (VEGAN) (54) | BSS-4393=2M DARK COMPOUND (NO ADDED SUGAR) (54),
22444110,Icecream Works,20769,#_# Kitkat Brownie Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2481=BANANA SPLIT SUNDAE (60) | BSS-0253=MAWANA BROWN SUGAR (56) | BSS-0237=SUGAR BROWN SACHET (5GM) (55),
22436487,Icecream Works,20748,#_# Madagascar Chocolate Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2548=MALABAR CHOCOLATE DIP FOR CHURROS (63) | BSS-1721=PINA COLADA ICE CREAM (VEGAN) (63) | BSS-3556=CHOCOLATE SCRAPER 8 INCH (62),
22453185,Icecream Works,20794,#_# Mahabaleshwar Strawberries & Cream Sugar Free Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3635=MATCHA CREAM - STRAWBERRY TRES LECHES (52) | BSS-1035=STICKER - NEW STRAWBERRY GHAVER TART-2024 (48) | BSS-1802=STRAWBERRY BROWN BUTTER ICE CREAM SANDO (48),
22433583,Icecream Works,20740,#_# Mahabaleshwar Strawberries & Cream Sugar Free Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3635=MATCHA CREAM - STRAWBERRY TRES LECHES (59) | BSS-1802=STRAWBERRY BROWN BUTTER ICE CREAM SANDO (54) | BSS-4230=MASTANI CREAM FOR SUNDAE - DINE IN (54),
22442658,Icecream Works,20765,#_# Mahabaleshwar Strawberry Milkshake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1775=STRAWBERRY MILKSHAKE GANACHE (77) | BSS-1799=STRAWBERRY MILKSHAKE (74) | BSS-1559=STRAWBERRY BALSAMIC JAM (66),
22431405,Icecream Works,20734,#_# Mango Chilli Popsicle - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3239=NATCH MANGO SLICES CHILLI 60G (68) | BSS-2756=PULP - MANGO CHITALE (66) | BSS-2490=MANGO PAPDI CHAAT (63),
22444836,Icecream Works,20771,#_# Millionaire Chocolate Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1800=CHOCOLATE MILKSHAKE (68) | BSS-4308=S S CHOCOLATE POURER (62) | BSS-1471=CHOCOLATE GANACHE (62),
22448829,Icecream Works,20782,#_# Nutella Brownie Bento Cake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,PRODUCT446733=Chocolate Brownie & Biscoff Fudge (59) | BSS-1739=BON BON CARAMEL SAUCE (55) | BSS-1522=CASHEW BON BON GANACHE (54),
22450281,Icecream Works,20786,#_# Nutella Chocolate Brownie Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1937=TUB - BROWN CONTAINER 750 ML (61) | FUD-CLS-145GM-001=Bombay's 3-Layer Chocolate Fudge-Classic (55) | BSS-2357=CHOCOLATE COATED CHIROTE RTS - 2025 (55),
22436850,Icecream Works,20749,#_# Nutella Chocolate Brownie Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1804=BROWN BUTTER ICE CREAM (63) | BSS-1806=DARK CHOCOLATE COFFEE BARFI (61) | BSS-2321=CHOCOLATE COATED CHIROTE (61),
22441206,Icecream Works,20761,#_# Orange Fruit Popsicle - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2474=PINEAPPLE POPSICLE (61) | BSS-1235=MANDARINO PASTE (ORANGE) (60) | BSS-0042=CAFE - POPSCILE CHOCOLATE (59),
22432857,Icecream Works,20738,#_# Oreo Caramel Choco Chip Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1820=SALTED CARAMEL ICE CREAM (66) | BSS-2971=GOAT MILK CHAI CARAMEL - SERVING (57) | BSS-1985=STICKER- TEX MEX CORN CHIVDA CHAMP (54),
22449555,Icecream Works,20784,#_# Oreo Chocolate Bento Cake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-2994=CHOCOLATE COFFEE CAKE - BAKED (76) | BSS-2996=CHOCOLATE COFFEE CAKE - BUILT (76) | BSS-2993=CHOCOLATE COFFEE CAKE CAFE (BULK) (71),
22451733,Icecream Works,20790,#_# Oreo Cookies & Cream Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1684=READY - NAMKEEN JEERA COOKIES TIN (54) | BSS-1820=SALTED CARAMEL ICE CREAM (53) | BSS-1311=SUNPET - 500 ML CLEAR CAP (51),
22438302,Icecream Works,20753,#_# Oreo Cookies & Cream Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1820=SALTED CARAMEL ICE CREAM (61) | COMB-033=Namkeen Jeera Cookies-Pack of 3 (61) | BSS-1670=NAMKIN JEERA COOKIE - (RTS) (58),
22441932,Icecream Works,20763,#_# Overloaded Oreo Milkshake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1799=STRAWBERRY MILKSHAKE (57) | BSS-0970=GRENOVE DISHWASH SOAP (52) | BSS-2081=RED HABANERO CHILI (51),
22447377,Icecream Works,20778,#_# Salted Caramel Ice Cream Cake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1820=SALTED CARAMEL ICE CREAM (90) | BSS-1735=CARROT CAKE ICE CREAM SANDWICH (74) | BSS-4089=SALTED CARAMEL I/C 2 SCOOPS (64),
22445199,Icecream Works,20772,#_# Sea Salt Caramel Chocolate Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1629=CHOCOLATE CAKE GANACHE (65) | BSS-1820=SALTED CARAMEL ICE CREAM (63) | BSS-2321=CHOCOLATE COATED CHIROTE (63),
22446651,Icecream Works,20776,#_# Sea Salt Caramel Crunch Cookie Ice Cream Sandwich - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1735=CARROT CAKE ICE CREAM SANDWICH (63) | BSS-1820=SALTED CARAMEL ICE CREAM (63) | BSS-3677=STICKER - RICE PAYESH SALTED CARAMEL (2025) (54),
22438665,Icecream Works,20754,#_# Sea Salt Caramel Fudge Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1820=SALTED CARAMEL ICE CREAM (82) | BSS-3677=STICKER - RICE PAYESH SALTED CARAMEL (2025) (61) | BSS-1721=PINA COLADA ICE CREAM (VEGAN) (61),
22444473,Icecream Works,20770,#_# Strawberry Berry Sundae - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3642=STRAWBERRY SUNDAE (85) | BSS-3632=STRAWBERRY JELLY - STRAWBERRY SUNDAE (80) | BSS-3576=STRAWBERRY BAR (70),
22439028,Icecream Works,20755,#_# Tahitian Vanilla Ice Cream 500 ml Tub - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1720=VANILLA ICE CREAM (62) | BSS-2479=STRACCIATELLA AND JAM ICE CREAM (61) | BSS-0599=VANILLA ESSENCE 500 ML (61),
22439754,Icecream Works,20757,#_# Three Berries Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3631=STRAWBERRY ICE CREAM BASE (66) | BSS-2478=PEANUT BUTTER ICE CREAM (65) | BSS-3569=BERRY CARAMEL TOFFEE (65),
22447014,Icecream Works,20777,#_# Triple Chocolate Cookie Chip Ice Cream Sandwich - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3146=READY - CHOCOLATE COOKIE TIN WITH STICKER (2025) (65) | BSS-1735=CARROT CAKE ICE CREAM SANDWICH (64) | BSS-3138=STICKER - CHOCOLATE COOKIE TIN STICKER (2025) (63),
22442295,Icecream Works,20764,#_# Ultimate Chocolate Milkshake - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-1800=CHOCOLATE MILKSHAKE (80) | BSS-1556=ULTIMATE CARAMEL SAUCE (64) | BSS-3869=M & M CHOCOLATE (63),
22434309,Icecream Works,20742,#_# Wimbledon Strawberry Cheesecake Sugar Free Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3631=STRAWBERRY ICE CREAM BASE (59) | BSS-3619=STICKER - STRAWBERRY KALAKAND CHEESECAKE (2025) (56) | BSS-3614=STRAWBERRY KALAKAND CHEESECAKE (56),
22452822,Icecream Works,20793,#_# Wimbledon Strawberry Ice Cream (500 ml tub) - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3631=STRAWBERRY ICE CREAM BASE (63) | BSS-3635=MATCHA CREAM - STRAWBERRY TRES LECHES (63) | BSS-2059=DRIED STRAWBERRY WHOLE (57),
22440117,Icecream Works,20758,#_# Wimbledon Strawberry Ice Cream - Icecream Works,OUT OF SCOPE — partner brand,,,,,,,BSS-3631=STRAWBERRY ICE CREAM BASE (72) | BSS-2059=DRIED STRAWBERRY WHOLE (69) | BSS-1793=STRAWBERRY RICE CRISPIE (67),
22465893,KST & Kitchen Consumables,20803,#_# Black T Shirt Murukku 2 XL,OUT OF SCOPE — partner brand,,,,,,,BSS-0235=T- SHIRT (KITCHEN -M/F) (53) | BSS-1055=TRAY METAL 4 TIRE BLACK (53) | BSS-2840=MARIUS STOOL 45 BLACK AP JP (52),
22465138,KST & Kitchen Consumables,20800,#_# Black T Shirt Murukku Large,OUT OF SCOPE — partner brand,,,,,,,BSS-3712=IQ800 PLUS BLACK INK CARTRIDGE (52) | BSS-0235=T- SHIRT (KITCHEN -M/F) (52) | BSS-0407=INK CARTRIDGE BLACK (52),
22460125,KST & Kitchen Consumables,20796,#_# Black T Shirt Murukku Medium,OUT OF SCOPE — partner brand,,,,,,,BSS-0235=T- SHIRT (KITCHEN -M/F) (51) | BSS-1055=TRAY METAL 4 TIRE BLACK (50) | BSS-1233=ECOM BOX - PRINTED RED MEDIUM (50),
22465527,KST & Kitchen Consumables,20802,#_# Black T Shirt Murukku XL,OUT OF SCOPE — partner brand,,,,,,,BSS-1369=BLACK CURRANT (54) | BSS-0755=BLACK MUSTARD SEED (52) | BSS-0235=T- SHIRT (KITCHEN -M/F) (51),
